,Type,Year built,Heating,Cooling,Parking,HOA,Price/sqft,Total Price,Bedrooms,Bathrooms,Full bathrooms,Address,URL,Lot,Half bathrooms,City,Lot Temp,sqft
1337,Single Family,2020.0,,None,2 spaces,300434.0,182.0,300434.0,3,2.0,2.0,6401-Conestoga-Wagon-Way-Del-Valle-TX-78617,https://www.zillow.com/homedetails/6401-Conestoga-Wagon-Way-Del-Valle-TX-78617/2077791535_zpid/,,0,Austin,,1650.7362637362637
1338,Single Family,2020.0,,None,2 spaces,321241.0,143.0,321241.0,3,3.0,2.0,6213-Albany-Sleigh-Dr-Del-Valle-TX-78617,https://www.zillow.com/homedetails/6213-Albany-Sleigh-Dr-Del-Valle-TX-78617/2077791534_zpid/,,1,Austin,,2246.4405594405594
1339,Townhouse,,,None,2 spaces,270990.0,127.0,270990.0,4,2.0,2.0,https:,https://www.zillow.com/community/stoney-ridge/2078948263_zpid/,,0,Austin,,2133.779527559055
1340,Single Family,1955.0,"Forced air, Electric, Gas",Central,2 spaces,465000.0,395.0,465000.0,3,1.0,1.0,4910-Caswell-Ave-Austin-TX-78751,https://www.zillow.com/homedetails/4910-Caswell-Ave-Austin-TX-78751/29405226_zpid/,4560.0,0,Austin,"['4,560', 'sqft']",1177.2151898734178
1341,Single Family,,,None,2 spaces,469990.0,233.0,469990.0,3,3.0,2.0,https:,https://www.zillow.com/community/51-east/2081115923_zpid/,,1,Austin,,2017.1244635193134
1342,Townhouse,,,None,2 spaces,625000.0,323.0,625000.0,2,4.0,3.0,https:,https://www.zillow.com/community/grove/2079117333_zpid/,,1,Austin,,1934.984520123839
1343,Single Family,1994.0,Forced air,Central,5 spaces,2400000.0,476.0,2400000.0,3,5.0,4.0,3111-Above-Stratford-Pl-Austin-TX-78746,https://www.zillow.com/homedetails/3111-Above-Stratford-Pl-Austin-TX-78746/29332372_zpid/,50965.2,1,Austin,"['1.17', 'acres']",5042.016806722689
1344,Single Family,1953.0,"Forced air, Electric, Gas",Central,2 spaces,499999.0,333.0,499999.0,3,2.0,2.0,415-Normandy-St-Austin-TX-78745,https://www.zillow.com/homedetails/415-Normandy-St-Austin-TX-78745/29479778_zpid/,9016.0,0,Austin,"['9,016', 'sqft']",1501.4984984984985
1345,Condo,2006.0,Forced air,Central,1 space,265000.0,369.0,265000.0,2,1.0,1.0,907-Duncan-Ln-APT-203-Austin-TX-78705,https://www.zillow.com/homedetails/907-Duncan-Ln-APT-203-Austin-TX-78705/80107262_zpid/,,0,Austin,,718.1571815718157
1346,Single Family,2020.0,"Forced air, Electric, Gas",Central,2 spaces,2500000.0,776.0,2500000.0,4,4.0,4.0,1005-S-3rd-St-Austin-TX-78704,https://www.zillow.com/homedetails/1005-S-3rd-St-Austin-TX-78704/29322703_zpid/,8241.0,0,Austin,"['8,241', 'sqft']",3221.6494845360826
1347,Condo,2000.0,"Forced air, Electric",Central,1 space,225000.0,171.0,225000.0,2,3.0,2.0,12401-Los-Indios-Trl-UNIT-54-Austin-TX-78729,https://www.zillow.com/homedetails/12401-Los-Indios-Trl-UNIT-54-Austin-TX-78729/2077889874_zpid/,,1,Austin,,1315.7894736842106
1348,Single Family,2020.0,Forced air,Central,2 spaces,499000.0,241.0,499000.0,3,2.0,2.0,7001-Zachary-Dr-Austin-TX-78724,https://www.zillow.com/homedetails/7001-Zachary-Dr-Austin-TX-78724/70334231_zpid/,7666.0,0,Austin,"['7,666', 'sqft']",2070.539419087137
1349,Single Family,1981.0,Forced air,Central,2 spaces,417750.0,239.0,417750.0,3,3.0,2.0,4101-Kilgore-Ln-Austin-TX-78727,https://www.zillow.com/homedetails/4101-Kilgore-Ln-Austin-TX-78727/58306104_zpid/,8402.0,1,Austin,"['8,402', 'sqft']",1747.9079497907949
1350,Condo,1985.0,"Other, Electric",Central,2 spaces,689000.0,293.0,689000.0,2,3.0,2.0,4231-Westlake-Dr-APT-I2-Austin-TX-78746,https://www.zillow.com/homedetails/4231-Westlake-Dr-APT-I2-Austin-TX-78746/29344724_zpid/,,1,Austin,,2351.5358361774743
1351,Single Family,,,None,2 spaces,305990.0,115.0,305990.0,4,3.0,3.0,https:,https://www.zillow.com/community/tiermo/2078783149_zpid/,,0,Austin,,2660.782608695652
1352,Single Family,2020.0,,None,2 spaces,456900.0,176.0,456900.0,3,3.0,2.0,https:,https://www.zillow.com/community/easton-park/2081906061_zpid/,,1,Austin,,2596.0227272727275
1353,Condo,1979.0,Forced air,Central,3 spaces,280000.0,253.0,280000.0,3,2.0,2.0,6715-W-Gate-Blvd-B-Austin-TX-78745,https://www.zillow.com/homedetails/6715-W-Gate-Blvd-B-Austin-TX-78745/305429338_zpid/,,0,Austin,,1106.7193675889328
1354,Condo,1969.0,"Forced air, Electric",Central,45 spaces,299000.0,344.0,299000.0,2,1.0,1.0,3815-Guadalupe-St-APT-206-Austin-TX-78751,https://www.zillow.com/homedetails/3815-Guadalupe-St-APT-206-Austin-TX-78751/83827896_zpid/,,0,Austin,,869.1860465116279
1355,Condo,2016.0,"Forced air, Electric, Gas",Central,2 spaces,689000.0,370.0,689000.0,3,3.0,3.0,1708-E-M-Franklin-Ave-UNIT-A-Austin-TX-78721,https://www.zillow.com/homedetails/1708-E-M-Franklin-Ave-UNIT-A-Austin-TX-78721/241931850_zpid/,,0,Austin,,1862.162162162162
1356,Single Family,2012.0,Other,Central,1 space,1495000.0,599.0,1495000.0,3,3.0,3.0,1208-Hillside-Ave-Austin-TX-78704,https://www.zillow.com/homedetails/1208-Hillside-Ave-Austin-TX-78704/29458783_zpid/,4573.0,0,Austin,"['4,573', 'sqft']",2495.8263772954924
1357,Single Family,2018.0,"Forced air, Electric, Gas",Central,2 spaces,349900.0,185.0,349900.0,3,3.0,2.0,915-Boatswain-Way-Austin-TX-78748,https://www.zillow.com/homedetails/915-Boatswain-Way-Austin-TX-78748/305426874_zpid/,5972.0,1,Austin,"['5,972', 'sqft']",1891.3513513513512
1358,Single Family,2020.0,Forced air,Central,5 spaces,3350000.0,675.0,3350000.0,4,5.0,4.0,8417-Valerio-Ln-Austin-TX-78735,https://www.zillow.com/homedetails/8417-Valerio-Ln-Austin-TX-78735/306645920_zpid/,159865.2,1,Austin,"['3.67', 'acres']",4962.962962962963
1359,Single Family,1968.0,"Forced air, Electric",Central,3 spaces,399900.0,190.0,399900.0,4,3.0,2.0,11908-Hornsby-St-Austin-TX-78753,https://www.zillow.com/homedetails/11908-Hornsby-St-Austin-TX-78753/58304589_zpid/,10018.0,1,Austin,"['10,018', 'sqft']",2104.7368421052633
1360,Single Family,1990.0,"Forced air, Electric",Central,5 spaces,1750000.0,348.0,1750000.0,4,5.0,4.0,4302-Wild-Plum-Ct-Austin-TX-78731,https://www.zillow.com/homedetails/4302-Wild-Plum-Ct-Austin-TX-78731/29348226_zpid/,135471.6,1,Austin,"['3.11', 'acres']",5028.735632183908
1361,Townhouse,2014.0,Forced air,Central,2 spaces,679000.0,307.0,679000.0,3,4.0,3.0,4612-Berkman-Dr-Austin-TX-78723,https://www.zillow.com/homedetails/4612-Berkman-Dr-Austin-TX-78723/120575878_zpid/,2613.0,1,Austin,"['2,613', 'sqft']",2211.7263843648207
1362,Single Family,1941.0,"Forced air, Electric, Gas",Central,,965000.0,378.0,965000.0,4,3.0,3.0,1804-W-37th-St-Austin-TX-78731,https://www.zillow.com/homedetails/1804-W-37th-St-Austin-TX-78731/29340201_zpid/,7013.0,0,Austin,"['7,013', 'sqft']",2552.910052910053
1363,Single Family,2020.0,Forced air,Central,2 spaces,1795000.0,601.0,1795000.0,3,4.0,3.0,2306-S-3rd-St-Austin-TX-78704,https://www.zillow.com/homedetails/2306-S-3rd-St-Austin-TX-78704/29473290_zpid/,8015.0,1,Austin,"['8,015', 'sqft']",2986.6888519134777
1364,Condo,2015.0,Electric,Central,2 spaces,675000.0,420.0,675000.0,3,2.0,2.0,3600-S-Lamar-Blvd-409-Austin-TX-78704,https://www.zillow.com/homedetails/3600-S-Lamar-Blvd-409-Austin-TX-78704/145659103_zpid/,,0,Austin,,1607.142857142857
1365,Condo,2015.0,Electric,Central,1 space,465000.0,577.0,465000.0,1,1.0,1.0,1900-Barton-Springs-Rd-UNIT-5012-Austin-TX-78704,https://www.zillow.com/homedetails/1900-Barton-Springs-Rd-UNIT-5012-Austin-TX-78704/251035473_zpid/,,0,Austin,,805.892547660312
1366,Single Family,1996.0,"Forced air, Electric",Central,2 spaces,510000.0,248.0,510000.0,4,2.0,2.0,4901-Flaming-Oak-Cv-Austin-TX-78749,https://www.zillow.com/homedetails/4901-Flaming-Oak-Cv-Austin-TX-78749/29486491_zpid/,12632.4,0,Austin,"['0.29', 'acres']",2056.451612903226
1367,Single Family,1973.0,Other,Central,2 spaces,1550000.0,524.0,1550000.0,4,2.0,2.0,1806-Glencliff-Dr-Austin-TX-78704,https://www.zillow.com/homedetails/1806-Glencliff-Dr-Austin-TX-78704/29325259_zpid/,21344.4,0,Austin,"['0.49', 'acres']",2958.0152671755727
1368,Single Family,1957.0,Forced air,Central,2 spaces,1475000.0,551.0,1475000.0,4,2.0,2.0,3421-Mount-Barker-Dr-Austin-TX-78731,https://www.zillow.com/homedetails/3421-Mount-Barker-Dr-Austin-TX-78731/29341956_zpid/,14374.8,0,Austin,"['0.33', 'acres']",2676.950998185118
1369,Condo,1980.0,Forced air,Central,1 space,220000.0,318.0,220000.0,1,1.0,1.0,300-Crockett-St-APT-314-Austin-TX-78704,https://www.zillow.com/homedetails/300-Crockett-St-APT-314-Austin-TX-78704/79981952_zpid/,,0,Austin,,691.8238993710692
1370,Single Family,1985.0,Forced air,Central,4 spaces,725000.0,309.0,725000.0,3,3.0,2.0,6007-Twin-Valley-Cv-Austin-TX-78731,https://www.zillow.com/homedetails/6007-Twin-Valley-Cv-Austin-TX-78731/29349634_zpid/,8886.0,1,Austin,"['8,886', 'sqft']",2346.2783171521037
1371,Single Family,1954.0,Forced air,Central,4 spaces,450000.0,238.0,450000.0,3,3.0,2.0,1302-Corona-Dr-Austin-TX-78723,https://www.zillow.com/homedetails/1302-Corona-Dr-Austin-TX-78723/29405518_zpid/,8450.0,1,Austin,"['8,450', 'sqft']",1890.7563025210084
1372,Condo,2004.0,"Forced air, Electric, Gas",Central,2 spaces,429500.0,161.0,429500.0,3,3.0,3.0,4229-Johns-Light-Dr-Austin-TX-78727,https://www.zillow.com/homedetails/4229-Johns-Light-Dr-Austin-TX-78727/63837318_zpid/,,0,Austin,,2667.7018633540374
1373,Condo,2018.0,"Forced air, Electric",Central,2 spaces,435000.0,318.0,435000.0,2,2.0,2.0,4361-S-Congress-Ave-UNIT-501-Austin-TX-78745,https://www.zillow.com/homedetails/4361-S-Congress-Ave-UNIT-501-Austin-TX-78745/241938685_zpid/,,0,Austin,,1367.9245283018868
1374,Single Family,,,None,3 spaces,537990.0,152.0,537990.0,5,5.0,4.0,https:,https://www.zillow.com/community/parten-75s/2079456687_zpid/,,1,Austin,,3539.407894736842
1375,Townhouse,2018.0,"Forced air, Electric, Gas",Central,4 spaces,610000.0,315.0,610000.0,4,3.0,3.0,4622-Vaughan-St-Austin-TX-78723,https://www.zillow.com/homedetails/4622-Vaughan-St-Austin-TX-78723/145654744_zpid/,1219.0,0,Austin,"['1,219', 'sqft']",1936.5079365079366
1376,Condo,2008.0,"Forced air, Electric, Gas",Central,1 space,349900.0,222.0,349900.0,2,3.0,2.0,6708-Manchaca-Rd-UNIT-2-Austin-TX-78745,https://www.zillow.com/homedetails/6708-Manchaca-Rd-UNIT-2-Austin-TX-78745/89545610_zpid/,,1,Austin,,1576.126126126126
1377,Condo,2019.0,Forced air,Central,1 space,290999.0,390.0,290999.0,1,1.0,1.0,2213-Poquito-St-UNIT-122-Austin-TX-78722,https://www.zillow.com/homedetails/2213-Poquito-St-UNIT-122-Austin-TX-78722/305428333_zpid/,,0,Austin,,746.151282051282
1378,Single Family,2020.0,,None,2 spaces,275990.0,136.0,275990.0,4,2.0,2.0,https:,https://www.zillow.com/community/forest-bluff/2077808907_zpid/,,0,Austin,,2029.3382352941176
1379,Single Family,2020.0,,None,2 spaces,300990.0,113.0,300990.0,4,3.0,3.0,https:,https://www.zillow.com/community/forest-bluff/2077808910_zpid/,,0,Austin,,2663.6283185840707
1380,Single Family,2020.0,Forced air,Central,2 spaces,439000.0,410.0,439000.0,2,2.0,2.0,5201-Star-Light-Ter-2-Austin-TX-78721,https://www.zillow.com/homedetails/5201-Star-Light-Ter-2-Austin-TX-78721/2077809063_zpid/,7535.0,0,Austin,"['7,535', 'sqft']",1070.7317073170732
1381,Single Family,2020.0,"Forced air, Electric, Gas",Central,2 spaces,549000.0,337.0,549000.0,3,3.0,2.0,5201-Star-Light-Ter-1-Austin-TX-78721,https://www.zillow.com/homedetails/5201-Star-Light-Ter-1-Austin-TX-78721/2077809062_zpid/,7535.0,1,Austin,"['7,535', 'sqft']",1629.080118694362
1382,Single Family,,,None,3 spaces,557990.0,200.0,557990.0,4,3.0,3.0,https:,https://www.zillow.com/community/highpointe-80ft-lots/2082357186_zpid/,,0,Austin,,2789.95
1383,Single Family,2020.0,,None,2 spaces,479990.0,214.0,479990.0,3,3.0,2.0,https:,https://www.zillow.com/community/presidio-station-courtyard-homes/2079474947_zpid/,,1,Austin,,2242.9439252336447
1384,Single Family,,,None,2 spaces,323990.0,144.0,323990.0,4,3.0,2.0,https:,https://www.zillow.com/community/vistas-of-austin/2079142264_zpid/,,1,Austin,,2249.9305555555557
1385,Townhouse,2020.0,"Forced air, Electric, Gas",Central,2 spaces,389567.0,225.0,389567.0,3,3.0,2.0,12105-Dunure-Trl-Austin-TX-78717,https://www.zillow.com/homedetails/12105-Dunure-Trl-Austin-TX-78717/2081272091_zpid/,,1,Austin,,1731.408888888889
1386,Single Family,1979.0,Forced air,Central,2 spaces,350000.0,292.0,350000.0,2,2.0,2.0,Austin-TX-78745,https://www.zillow.com/homedetails/Austin-TX-78745/2077810016_zpid/,7021.0,0,Austin,"['7,021', 'sqft']",1198.6301369863013
1387,Condo,2013.0,Forced air,Central,2 spaces,600000.0,377.0,600000.0,3,3.0,2.0,1200-Arcadia-Ave-APT-B-Austin-TX-78757,https://www.zillow.com/homedetails/1200-Arcadia-Ave-APT-B-Austin-TX-78757/124840289_zpid/,,1,Austin,,1591.5119363395224
1388,Single Family,1970.0,"Forced air, Electric",Central,4 spaces,560000.0,458.0,560000.0,3,2.0,2.0,9405-Cliffbrook-Dr-Austin-TX-78747,https://www.zillow.com/homedetails/9405-Cliffbrook-Dr-Austin-TX-78747/29471290_zpid/,101930.4,0,Austin,"['2.34', 'acres']",1222.707423580786
1389,Condo,2008.0,Forced air,Central,1 space,370000.0,429.0,370000.0,1,1.0,1.0,1807-Poquito-St-APT-45-Austin-TX-78702,https://www.zillow.com/homedetails/1807-Poquito-St-APT-45-Austin-TX-78702/89548814_zpid/,,0,Austin,,862.4708624708625
1390,Townhouse,2015.0,Electric,Central,2 spaces,495000.0,343.0,495000.0,3,3.0,2.0,2911-Zach-Scott-St-Austin-TX-78723,https://www.zillow.com/homedetails/2911-Zach-Scott-St-Austin-TX-78723/144970717_zpid/,1219.0,1,Austin,"['1,219', 'sqft']",1443.1486880466473
1391,Condo,2016.0,"Forced air, Electric",Central,1 space,385000.0,419.0,385000.0,1,2.0,1.0,3600-S-Lamar-Blvd-203-Austin-TX-78704,https://www.zillow.com/homedetails/3600-S-Lamar-Blvd-203-Austin-TX-78704/145655676_zpid/,,1,Austin,,918.854415274463
1392,Condo,1985.0,Forced air,Central,1 space,339000.0,249.0,339000.0,2,2.0,2.0,4711-Spicewood-Springs-Rd-UNIT-256-Austin-TX-78759,https://www.zillow.com/homedetails/4711-Spicewood-Springs-Rd-UNIT-256-Austin-TX-78759/29358634_zpid/,,0,Austin,,1361.44578313253
1393,Single Family,2003.0,Forced air,Central,4 spaces,1399900.0,325.0,1399900.0,3,3.0,3.0,3814-Wadford-St-Austin-TX-78704,https://www.zillow.com/homedetails/3814-Wadford-St-Austin-TX-78704/64689566_zpid/,9626.0,0,Austin,"['9,626', 'sqft']",4307.384615384615
1394,Single Family,1999.0,Forced air,Central,3 spaces,1720000.0,366.0,1720000.0,4,4.0,3.0,2413-Never-Bend-Cv-Austin-TX-78746,https://www.zillow.com/homedetails/2413-Never-Bend-Cv-Austin-TX-78746/29341368_zpid/,30927.6,1,Austin,"['0.71', 'acres']",4699.453551912568
1395,Single Family,2000.0,Forced air,Central,4 spaces,420000.0,144.0,420000.0,5,3.0,3.0,11005-Mint-Julep-Dr-Austin-TX-78748,https://www.zillow.com/homedetails/11005-Mint-Julep-Dr-Austin-TX-78748/58317602_zpid/,6664.0,0,Austin,"['6,664', 'sqft']",2916.6666666666665
1396,Single Family,2020.0,Forced air,Central,2 spaces,929900.0,408.0,929900.0,4,3.0,2.0,4522-Highland-Ter-Austin-TX-78731,https://www.zillow.com/homedetails/4522-Highland-Ter-Austin-TX-78731/29341708_zpid/,5357.0,1,Austin,"['5,357', 'sqft']",2279.1666666666665
1397,Single Family,2002.0,Forced air,Central,2 spaces,360000.0,196.0,360000.0,3,2.0,2.0,10913-Quarry-Oaks-Trl-Austin-TX-78717,https://www.zillow.com/homedetails/10913-Quarry-Oaks-Trl-Austin-TX-78717/60335775_zpid/,8276.0,0,Austin,"['8,276', 'sqft']",1836.734693877551
1398,Single Family,1979.0,"Forced air, Electric, Gas",Central,4 spaces,417950.0,204.0,417950.0,3,3.0,2.0,8206-Furness-Cv-Austin-TX-78753,https://www.zillow.com/homedetails/8206-Furness-Cv-Austin-TX-78753/29419681_zpid/,7230.0,1,Austin,"['7,230', 'sqft']",2048.774509803922
1399,Single Family,1974.0,Forced air,Central,2 spaces,425000.0,227.0,425000.0,3,2.0,2.0,11511-Pyreneese-Dr-Austin-TX-78759,https://www.zillow.com/homedetails/11511-Pyreneese-Dr-Austin-TX-78759/29439288_zpid/,8973.0,0,Austin,"['8,973', 'sqft']",1872.2466960352424
1400,Single Family,2020.0,Forced air,Central,2 spaces,700000.0,463.0,700000.0,3,4.0,2.0,1132-Denfield-St-A-Austin-TX-78721,https://www.zillow.com/homedetails/1132-Denfield-St-A-Austin-TX-78721/2077815323_zpid/,7492.0,2,Austin,"['7,492', 'sqft']",1511.879049676026
1401,Single Family,2020.0,"Forced air, Electric, Gas",Central,2 spaces,700000.0,463.0,700000.0,3,4.0,2.0,1132-Denfield-St-B-Austin-TX-78721,https://www.zillow.com/homedetails/1132-Denfield-St-B-Austin-TX-78721/2077815322_zpid/,7492.0,2,Austin,"['7,492', 'sqft']",1511.879049676026
1402,Condo,2018.0,"Electric, Gas",Central,2 spaces,1995000.0,757.0,1995000.0,3,3.0,2.0,1010-W-10th-St-305-Austin-TX-78703,https://www.zillow.com/homedetails/1010-W-10th-St-305-Austin-TX-78703/241933767_zpid/,,1,Austin,,2635.402906208719
1403,Condo,1976.0,Forced air,Central,2 spaces,349900.0,264.0,349900.0,3,2.0,2.0,5508-Buffalo-Pass-B-Austin-TX-78745,https://www.zillow.com/homedetails/5508-Buffalo-Pass-B-Austin-TX-78745/58313699_zpid/,,0,Austin,,1325.378787878788
1404,Single Family,,,None,2 spaces,296990.0,196.0,296990.0,3,2.0,2.0,https:,https://www.zillow.com/community/parker-station/2084660168_zpid/,,0,Austin,,1515.2551020408164
1405,Single Family,,,None,3 spaces,522990.0,165.0,522990.0,4,4.0,3.0,https:,https://www.zillow.com/community/parten-75s/2079456689_zpid/,,1,Austin,,3169.6363636363635
1406,Single Family,1968.0,"Forced air, Electric, Gas",Central,2 spaces,374500.0,520.0,374500.0,2,1.0,1.0,5017-Heflin-Ln-Austin-TX-78721,https://www.zillow.com/homedetails/5017-Heflin-Ln-Austin-TX-78721/29391428_zpid/,6272.0,0,Austin,"['6,272', 'sqft']",720.1923076923077
1407,Condo,1968.0,Forced air,Central,1 space,220000.0,271.0,220000.0,1,2.0,1.0,4800-W-Gate-Blvd-APT-101-Austin-TX-78745,https://www.zillow.com/homedetails/4800-W-Gate-Blvd-APT-101-Austin-TX-78745/2077817310_zpid/,,1,Austin,,811.8081180811809
1408,Single Family,2020.0,,None,2 spaces,374995.0,236.0,374995.0,3,2.0,2.0,https:,https://www.zillow.com/community/willow-trace/2079835974_zpid/,,0,Austin,,1588.9618644067796
1409,Condo,2020.0,Forced air,Central,2 spaces,389000.0,389.0,389000.0,2,2.0,2.0,4802-S-Congress-Ave-319-Austin-TX-78745,https://www.zillow.com/homedetails/4802-S-Congress-Ave-319-Austin-TX-78745/2077818349_zpid/,,0,Austin,,1000.0
1410,Single Family,1986.0,"Other, Gas",Central,4 spaces,780000.0,300.0,780000.0,4,3.0,3.0,6300-Mountain-Park-Cv-Austin-TX-78731,https://www.zillow.com/homedetails/6300-Mountain-Park-Cv-Austin-TX-78731/29353309_zpid/,30056.4,0,Austin,"['0.69', 'acres']",2600.0
1411,Single Family,1960.0,"Forced air, Electric, Gas",Central,1 space,475000.0,377.0,475000.0,3,2.0,2.0,5205-Downs-Dr-Austin-TX-78721,https://www.zillow.com/homedetails/5205-Downs-Dr-Austin-TX-78721/29391511_zpid/,8537.0,0,Austin,"['8,537', 'sqft']",1259.946949602122
1412,Single Family,1928.0,"Wall, Electric",Wall,2 spaces,850000.0,379.0,850000.0,3,2.0,2.0,3204-Hemphill-Park-Austin-TX-78705,https://www.zillow.com/homedetails/3204-Hemphill-Park-Austin-TX-78705/29399259_zpid/,6577.0,0,Austin,"['6,577', 'sqft']",2242.7440633245383
1413,Single Family,1973.0,Forced air,Central,2 spaces,470000.0,331.0,470000.0,3,2.0,2.0,11709-Shoshone-Dr-Austin-TX-78759,https://www.zillow.com/homedetails/11709-Shoshone-Dr-Austin-TX-78759/29439384_zpid/,6751.0,0,Austin,"['6,751', 'sqft']",1419.939577039275
1414,Condo,1985.0,Forced air,Central,1 space,249000.0,356.0,249000.0,1,1.0,1.0,3001-Cedar-St-A-316-Austin-TX-78705,https://www.zillow.com/homedetails/3001-Cedar-St-A-316-Austin-TX-78705/29397449_zpid/,,0,Austin,,699.438202247191
1415,Condo,2008.0,Forced air,Central,2 spaces,950000.0,742.0,950000.0,2,2.0,2.0,360-Nueces-St-APT-3511-Austin-TX-78701,https://www.zillow.com/homedetails/360-Nueces-St-APT-3511-Austin-TX-78701/89548367_zpid/,,0,Austin,,1280.3234501347708
1416,Multiple Occupancy,2020.0,"Forced air, Electric",Central,2 spaces,1400000.0,463.0,1400000.0,0,0.0,,1132-Denfield-St-Austin-TX-78721,https://www.zillow.com/homedetails/1132-Denfield-St-Austin-TX-78721/2092515985_zpid/,,0,Austin,,3023.758099352052
1417,Single Family,1995.0,Forced air,Central,2 spaces,329900.0,241.0,329900.0,3,2.0,2.0,2809-Sydney-Dr-Austin-TX-78728,https://www.zillow.com/homedetails/2809-Sydney-Dr-Austin-TX-78728/29451159_zpid/,7797.0,0,Austin,"['7,797', 'sqft']",1368.8796680497926
1418,Single Family,1980.0,Forced air,Central,4 spaces,375000.0,264.0,375000.0,3,2.0,2.0,1212-Doonesbury-Dr-Austin-TX-78758,https://www.zillow.com/homedetails/1212-Doonesbury-Dr-Austin-TX-78758/58304822_zpid/,7753.0,0,Austin,"['7,753', 'sqft']",1420.4545454545455
1419,Single Family,2020.0,,None,2 spaces,303995.0,122.0,303995.0,4,3.0,2.0,https:,https://www.zillow.com/community/sundance-crossing/2079835991_zpid/,,1,Austin,,2491.7622950819673
1420,Single Family,1962.0,"Forced air, Electric, Gas",Central,2 spaces,399000.0,405.0,399000.0,3,1.0,1.0,6910-Bryn-Mawr-Dr-Austin-TX-78723,https://www.zillow.com/homedetails/6910-Bryn-Mawr-Dr-Austin-TX-78723/29408626_zpid/,7405.0,0,Austin,"['7,405', 'sqft']",985.1851851851852
1421,Condo,2018.0,Forced air,Central,2 spaces,1550000.0,881.0,1550000.0,2,3.0,2.0,501-West-Ave-907-Austin-TX-78701,https://www.zillow.com/homedetails/501-West-Ave-907-Austin-TX-78701/306644943_zpid/,,1,Austin,,1759.3643586833143
1422,Townhouse,2020.0,,None,2 spaces,725000.0,278.0,725000.0,3,5.0,4.0,https:,https://www.zillow.com/community/grove/2079117339_zpid/,,1,Austin,,2607.9136690647483
1423,Single Family,2019.0,Forced air,Central,4 spaces,569000.0,216.0,569000.0,3,3.0,2.0,7804-Ryans-Way-Austin-TX-78726,https://www.zillow.com/homedetails/7804-Ryans-Way-Austin-TX-78726/2084748998_zpid/,10890.0,1,Austin,"['0.25', 'acres']",2634.259259259259
